Fecha,Turno,Equipo,Cab_Au,Cab_Ag,Cab_Pb,Cab_Zn,Cab_Cu,Cab_Fe,Conc_Pb_Au,Conc_Pb_Ag,Conc_Pb_Pb,Conc_Pb_Zn,Conc_Pb_Cu,Conc_Pb_Fe,Conc_Pb_Ins,Col_Pb_Au,Col_Pb_Ag,Col_Pb_Pb,Col_Pb_Zn,Col_Pb_Cu,Conc_Zn_Au,Conc_Zn_Ag,Conc_Zn_Pb,Conc_Zn_Zn,Conc_Zn_Cu,Conc_Zn_Fe,Conc_Zn_Ins,Col_Zn_Au,Col_Zn_Ag,Col_Zn_Pb,Col_Zn_Zn,Col_Zn_Cu,Col_Zn_Fe,k80_Cab
17/06/2025 07:00,1,A,0.3462,68.292,1.5508,4.1931,0.0995,5.4805,8.6446,1451.3015,35.0294,15.2695,2.3448,10.2718,18.7828,0.1478,13.1494,0.459,3.7152,0.0692,0.6835,144.7205,1.1194,50.4718,0.6473,10.221,4.5746,0.1621,17.7095,0.4353,1.2169,0.0239,4.3791,58.7765
17/06/2025 19:00,2,B,0.2154,104.1655,0.5612,1.5491,0.0428,4.7742,6.5396,5011.0682,26.6871,12.1232,1.6319,7.8926,20.8126,0.1228,17.2199,0.0769,1.2601,0.0145,1.397,379.5707,0.9646,49.0937,0.5722,8.9402,4.989,0.1046,22.4007,0.0948,0.3084,0.0017,3.8601,55.4307
18/06/2025 07:00,1,A,0.3433,79.0578,1.379,2.9682,0.0923,4.381,8.205,3029.1077,37.9177,17.5273,2.2701,7.8988,10.3578,0.1428,16.1089,0.2009,2.6715,0.0289,0.6357,207.2767,2.2136,53.5646,0.6776,9.0874,2.7464,0.1372,19.3788,0.2803,0.6832,0.0162,3.8408,52.9916
18/06/2025 19:00,2,B,0.2198,90.5997,0.7448,2.902,0.0973,5.4323,8.9558,4179.7939,29.755,12.4606,2.8905,8.3462,15.3386,0.1025,20.6007,0.1345,2.7952,0.043,0.5341,223.7247,1.6684,49.1078,1.021,13.26,3.0877,0.1041,25.0091,0.1459,0.5713,0.023,4.8768,53.7942
19/06/2025 07:00,1,C,0.742,65.3163,1.7472,4.6224,0.229,5.2709,11.8628,1307.9011,40.0226,15.7841,3.6501,9.5596,13.0239,0.212,14.3484,0.2856,3.6496,0.074,0.8111,116.0426,1.9156,50.4192,0.9447,9.3141,2.5378,0.2381,15.9486,0.3345,1.0531,0.02,4.8301,
19/06/2025 19:00,2,D,0.1867,76.5207,0.4847,1.3459,0.025,4.2716,6.394,3298.4505,36.4415,8.6673,1.1693,6.8044,18.2437,0.0719,9.0653,0.0431,1.4912,0.02,1.2432,210.3014,0.8318,52.8183,0.4283,10.4233,2.0498,0.0962,16.5988,0.0698,0.2132,0.0,3.3366,56.483
20/06/2025 07:00,1,C,0.2777,124.7112,1.0276,2.633,0.1277,5.7569,7.1954,4485.0789,29.6854,15.0551,2.6789,9.4956,20.5684,0.144,25.1473,0.0824,2.1581,0.0603,0.7012,276.9402,1.0528,48.8773,0.6989,11.4835,5.2251,0.1293,32.2438,0.0955,0.2047,0.0153,5.0718,49.4599
20/06/2025 19:00,2,D,0.3259,79.0424,0.5591,1.5502,0.0269,4.4057,10.6215,4139.9512,33.0009,16.4737,2.1449,8.636,14.1904,0.1477,16.9134,0.0867,1.3755,0.0153,1.6989,273.5329,1.5647,51.7417,0.8579,9.2289,3.0879,0.1483,20.0649,0.108,0.2796,0.003,4.1407,58.1745
21/06/2025 07:00,1,C,0.328,119.267,1.0422,2.7031,0.0584,4.786,5.8056,3343.2093,30.2969,15.3341,0.942,7.3636,14.9615,0.1699,30.1154,0.0991,2.063,0.019,1.1604,331.4069,1.1076,49.1812,0.6124,9.365,5.737,0.1657,32.1442,0.1148,0.4771,0.0055,4.8894,62.6995
21/06/2025 19:00,2,D,0.2825,112.5515,1.6657,4.0363,0.1507,5.5117,6.1304,2824.1711,29.0459,12.4991,2.6371,8.8896,19.1711,0.1097,21.2642,0.1087,3.1177,0.0433,0.5545,202.5479,1.5301,49.1668,1.0542,9.9724,4.7159,0.1127,25.893,0.2259,0.4994,0.0139,4.7237,49.8471
22/06/2025 07:00,1,B,0.2654,116.817,0.9035,2.7313,0.0884,4.2255,5.7848,3036.6088,26.6299,11.144,2.748,9.5379,18.7353,0.1484,29.3655,0.207,2.7865,0.0775,0.4696,230.0442,0.7388,48.7416,0.6301,8.3402,5.0061,0.141,33.8539,0.2021,0.5065,0.0254,3.5208,67.5258
22/06/2025 19:00,2,A,0.2647,66.7211,1.2097,3.0704,0.0956,5.153,9.2541,2102.0367,40.512,13.0694,2.2476,7.4464,7.6765,0.1369,12.8924,0.122,2.4214,0.0273,0.766,157.0522,1.1318,51.4805,0.6661,10.4671,2.4119,0.1355,14.8095,0.207,1.0531,0.0184,4.6914,56.2661
23/06/2025 07:00,1,B,0.2139,123.8923,1.2996,3.215,0.13,4.8708,6.5743,3475.2743,36.3922,15.5519,1.9327,9.2299,11.5913,0.1024,26.0861,0.1521,2.6494,0.0648,0.331,227.0661,1.0248,49.5836,0.664,10.0342,6.3696,0.095,28.7024,0.1796,0.8885,0.0289,4.4006,56.1692
23/06/2025 19:00,2,A,0.3445,59.2031,0.7639,1.6685,0.093,4.9744,7.8573,2344.3252,29.5289,12.1872,3.2749,10.438,11.1948,0.1523,14.119,0.1596,1.5097,0.0238,0.6666,220.0964,1.8394,54.5416,1.0699,10.0263,1.7231,0.1506,17.5025,0.1959,0.2372,0.0067,4.393,54.8571
24/06/2025 07:00,1,B,0.2853,60.0465,0.7246,1.6847,0.0848,4.0666,9.7712,2432.4353,35.6471,10.4681,3.5744,8.7142,12.1417,0.0794,12.2976,0.0572,1.5459,0.0167,0.7172,198.6882,1.2459,47.7403,1.0045,11.1791,5.0233,0.1028,16.016,0.0984,0.192,0.0,3.8195,57.7644
24/06/2025 19:00,2,A,0.6256,116.7909,1.5635,3.0076,0.1156,6.247,10.3698,2888.9319,35.1925,15.2567,1.9857,7.6992,15.9759,0.2054,25.3075,0.1435,2.886,0.0482,1.5621,236.7961,1.7146,47.8742,0.8717,8.5661,4.2092,0.2205,32.4074,0.2464,0.4769,0.0113,5.5435,54.7954
25/06/2025 07:00,1,B,0.4608,75.9381,1.675,3.9599,0.3197,5.4881,7.8453,1673.7519,41.8037,15.8358,5.4453,9.4512,10.2032,0.173,18.0958,0.1507,2.7106,0.0507,0.7639,242.8503,3.022,49.8726,1.069,10.0567,4.4595,0.1874,23.1873,0.2098,0.5996,0.0228,4.837,53.7881
25/06/2025 19:00,2,A,0.2942,78.7811,0.6311,2.437,0.0849,4.5886,5.8768,2177.5651,31.4273,15.3278,1.7095,9.0933,13.4283,0.1104,17.0288,0.1501,1.8923,0.0368,0.9449,244.4954,1.6608,49.4189,0.8133,11.5073,5.7391,0.1225,20.5018,0.1265,0.5036,0.0112,4.612,60.1298
26/06/2025 07:00,1,D,0.2701,58.3672,0.8694,1.4246,0.0603,4.5893,7.3702,3065.1613,35.3573,14.6413,2.0984,9.1373,11.7312,0.1442,15.8168,0.1487,1.552,0.0253,0.9908,232.3234,2.5945,53.4756,0.9363,8.8941,1.8351,0.2116,24.0928,0.2037,0.1997,0.0126,4.4412,55.9351
26/06/2025 19:00,2,C,0.4592,88.8365,0.9832,2.914,0.0665,4.6803,10.7991,2753.2935,28.3977,15.1017,2.9697,9.2761,16.2969,0.1744,14.1531,0.0738,2.3285,0.0208,1.3399,304.8106,1.2318,49.9491,0.8,10.7752,2.407,0.1757,18.7562,0.1231,0.3808,0.0024,4.5367,59.9748
27/06/2025 07:00,1,D,0.2337,102.7825,1.3811,3.6994,0.1268,5.309,9.5587,2550.1161,37.0705,9.8623,2.3903,7.3421,12.2874,0.1139,18.4323,0.2911,2.8377,0.0598,0.9316,197.2222,1.2839,54.3892,0.5461,9.4183,1.4531,0.0907,23.7022,0.2605,0.4783,0.016,4.19,52.3352
27/06/2025 19:00,2,C,0.2269,79.8445,1.168,2.6943,0.0851,5.0914,7.8991,2949.0902,38.0893,16.3916,2.0282,8.8785,8.8254,0.1206,21.0049,0.1047,2.1772,0.0269,0.5883,204.1927,1.8663,52.2833,0.7606,10.7357,1.1504,0.1089,23.2225,0.2398,0.3001,0.0061,4.8301,51.1031
28/06/2025 07:00,1,D,,,,,,,5.1152,3386.1184,37.3649,10.6278,2.4688,8.5458,16.3086,0.1215,21.1595,0.1706,1.4434,0.0263,0.5865,297.4027,1.1864,52.9477,1.1215,10.3445,2.5154,0.1525,30.6143,0.201,0.2589,0.0111,4.7452,55.6734
28/06/2025 19:00,2,C,0.1735,90.9544,0.5051,2.1996,0.0678,4.2326,7.8798,2997.5491,31.9589,10.8454,2.7823,9.1429,13.477,0.0786,19.8257,0.124,1.7774,0.0443,0.5351,267.3282,1.582,51.1669,0.8396,8.1749,4.3137,0.0781,26.1105,0.1254,0.559,0.0055,3.6804,53.9193
29/06/2025 07:00,1,A,0.3368,82.7655,1.2811,3.5059,0.0902,4.6233,11.5194,2432.7445,38.7682,12.8164,2.8734,8.6897,14.9199,0.1332,14.2857,0.1565,3.1663,0.0362,0.4882,168.9977,0.9391,53.1646,0.7802,10.4896,2.6323,0.1289,22.1922,0.205,1.3124,0.0203,4.507,52.3076
29/06/2025 19:00,2,B,0.9597,67.5724,1.5407,3.2851,0.1173,5.1668,14.634,1201.7363,32.7463,14.1182,1.8177,8.0709,15.2284,0.313,19.0589,0.1392,3.1275,0.0583,0.9149,132.3255,1.557,50.9038,0.6916,9.9903,3.7331,0.3303,21.5585,0.2321,0.6013,0.0089,4.5119,52.6072
30/06/2025 07:00,1,A,0.3803,64.8385,0.7859,2.2766,0.0745,4.3581,11.4183,2820.3323,33.0424,11.9183,2.1779,8.0764,15.5773,0.1344,17.8806,0.0929,2.1292,0.0377,0.7553,238.8205,1.1246,53.5457,0.9385,9.7765,1.4711,0.1576,19.8945,0.1397,0.2325,0.0053,3.6956,53.0878
30/06/2025 19:00,2,B,0.2182,90.7353,0.8908,1.7367,0.0379,4.3477,5.9489,3716.4174,37.2614,12.4177,1.6353,7.5818,13.3886,0.1134,20.8804,0.1436,1.3946,0.0089,0.7246,300.2004,1.4804,52.3068,0.7943,10.5396,2.3117,0.1173,28.2568,0.1889,0.3184,0.0025,4.3147,60.3757
01/07/2025 07:00,1,A,0.6566,89.2348,0.9446,1.7691,0.1094,3.9453,12.3415,1969.004,36.1152,12.1936,2.9254,8.0624,12.8912,0.1608,18.1198,0.1427,1.387,0.0206,1.6862,376.6436,1.9743,48.0274,0.7366,9.4447,6.46,0.2045,27.1771,0.1652,0.3625,0.0193,3.257,56.01
01/07/2025 19:00,2,B,0.3354,103.3142,1.54,3.1209,0.0995,5.3967,4.87,1687.4741,33.6631,17.779,2.0072,9.0157,12.3702,0.1468,14.2194,0.2389,2.7691,0.0401,0.5438,129.8594,0.7027,54.7575,0.8188,9.8998,1.8035,0.1518,23.4188,0.2249,0.7016,0.0078,5.0146,54.7453
02/07/2025 07:00,1,A,0.2787,77.4092,0.6115,1.4251,0.0621,4.3513,7.1414,3320.3891,32.8544,14.3193,3.057,8.952,12.1143,0.1317,16.6913,0.0636,1.4137,0.0124,1.1454,285.0709,1.8977,53.3929,0.6594,9.4853,2.5462,0.146,20.0522,0.0797,0.1753,0.0,4.1556,58.5957
02/07/2025 19:00,2,B,0.2842,59.763,0.7381,2.2794,0.126,5.0368,11.7612,2839.7904,39.8974,15.0221,3.7574,9.1616,9.9658,0.125,18.817,0.1414,2.6592,0.0445,0.5968,222.4844,0.8334,51.1203,1.0269,10.2715,2.0782,0.1198,20.129,0.1382,0.2965,0.0,5.2265,56.0211
03/07/2025 07:00,1,C,0.1616,87.9955,0.8965,1.9484,0.0476,4.838,6.6971,3296.4396,32.1168,13.5283,2.5301,8.816,17.6957,0.1046,17.2578,0.1278,1.8317,0.0242,0.6876,207.1747,1.0578,46.812,0.8455,11.3009,8.4217,0.0765,22.5424,0.155,0.4476,0.0156,4.2254,55.0105
03/07/2025 19:00,2,D,0.3496,70.5931,1.0714,2.9981,0.0987,5.0614,11.7267,2387.0616,32.3308,13.4074,2.707,8.8449,15.676,0.1226,15.1572,0.2164,2.4607,0.0296,1.036,195.3491,1.115,53.768,0.9345,11.86,3.4761,0.1298,17.9236,0.2312,0.4585,0.0065,4.5309,54.0867
04/07/2025 07:00,1,C,0.3775,77.8598,0.8505,1.9761,0.1271,4.4651,9.4466,2089.7885,32.8438,14.7511,4.7306,9.37,14.7189,0.132,17.41,0.1295,2.2398,0.042,0.5311,164.6021,1.2853,52.8231,1.3688,10.4906,3.6733,0.1693,21.9327,0.2266,0.3588,0.0195,4.3357,48.5585
04/07/2025 19:00,2,D,0.3696,79.2515,1.4208,2.9855,0.185,5.2942,11.7523,2857.1868,38.511,11.5763,4.0706,9.1768,10.2917,0.095,15.9683,0.2501,1.9953,0.073,0.8858,256.3599,2.62,48.198,1.1438,10.8679,4.1827,0.1038,19.6426,0.2994,0.5559,0.0367,4.6396,53.3172
05/07/2025 07:00,1,C,0.2768,63.5516,1.0583,1.5048,0.0632,3.791,9.3977,1932.6378,33.6727,10.3357,2.6838,8.4545,18.5537,0.0978,10.7464,0.177,1.5786,0.0111,1.2808,291.2899,2.7152,51.4212,0.9764,8.5523,2.8772,0.1071,13.643,0.2307,0.182,0.0076,3.8601,51.7849
05/07/2025 19:00,2,D,0.2904,63.0427,1.3243,2.3703,0.0728,4.5959,8.0653,2642.9487,43.4754,7.2211,2.5089,6.7805,12.0514,0.0818,17.4394,0.2425,2.2711,0.0289,0.8084,327.681,1.9947,48.4449,0.9318,8.1475,4.129,0.1362,19.9713,0.2872,0.5047,0.0149,4.3,57.2497
06/07/2025 07:00,1,B,0.3577,86.4766,0.575,1.4255,0.0641,4.6837,9.3578,2951.3618,36.3907,16.7105,2.4371,9.593,7.8723,0.1238,19.113,0.0989,1.4785,0.0196,0.9709,244.5329,1.2365,52.3951,1.1077,10.2769,2.2175,0.1421,24.9531,0.1068,0.1456,0.0056,4.6362,57.3269
06/07/2025 19:00,2,A,0.6059,72.4722,0.6553,1.9358,0.1153,4.4932,16.2322,2847.1521,32.5999,14.0949,6.0877,9.5078,10.1994,0.1616,20.5523,0.189,1.7814,0.0436,1.4182,353.9731,2.6951,52.1227,1.1293,10.1305,1.3119,0.1976,23.0651,0.1764,0.3214,0.0171,4.4495,54.866
07/07/2025 07:00,1,C,0.257,79.835,0.8606,3.4657,0.0944,5.1794,5.069,2332.3624,37.1566,13.941,2.8147,6.8939,12.2794,0.1169,14.6131,0.1129,3.1542,0.0672,0.5905,171.393,1.6197,51.5393,0.7245,10.3096,2.4143,0.1239,19.5219,0.1272,0.6751,0.017,4.6313,60.0236
07/07/2025 19:00,2,D,0.3195,80.7669,1.124,2.4748,0.0673,4.9888,8.5951,3241.9108,39.3475,15.6235,2.2817,8.7719,9.6269,0.1633,19.2127,0.0854,1.8844,0.0358,1.0948,219.9987,2.0092,52.0176,0.8751,9.263,1.9612,0.1767,20.8415,0.1454,0.422,0.011,4.39,53.3134
08/07/2025 07:00,1,C,0.4529,92.8662,2.0797,4.5741,0.1643,4.6354,10.2151,2509.3532,43.6695,8.7529,3.7822,6.9894,11.6462,0.1318,17.5247,0.3412,3.5854,0.0436,0.8972,146.8111,2.7028,47.5991,0.7474,9.5445,4.1839,0.1587,23.6586,0.5168,0.5276,0.0132,4.0831,55.7429
08/07/2025 19:00,2,D,0.1915,87.7504,0.9227,2.6526,0.0992,5.7655,6.1882,2823.9461,34.8217,11.5736,2.7752,8.3683,10.4744,0.1083,19.1068,0.152,2.1688,0.0306,1.1363,309.8878,2.3155,49.9071,0.8379,9.6025,2.2389,0.0811,21.7098,0.1744,0.3772,0.0206,4.3741,46.9444
09/07/2025 07:00,1,C,0.156,97.6947,0.91,2.131,0.0451,4.6687,5.9028,4458.3337,34.4982,13.3255,1.5547,8.1898,12.9145,0.1177,30.6787,0.1245,1.9006,0.015,0.6308,355.7857,1.4795,52.0398,0.8544,9.4401,1.7028,0.0927,33.7941,0.2057,0.3842,0.0075,4.0411,58.9954
09/07/2025 19:00,2,D,0.2513,105.0229,0.9954,1.5344,0.0899,3.9233,7.2386,4806.777,36.8898,10.8934,1.9035,6.9162,12.3454,0.131,26.3248,0.0974,2.056,0.0212,1.3215,465.7999,2.6556,51.3499,1.0777,9.5467,2.8983,0.1199,33.0777,0.162,0.1937,0.0035,3.272,53.2239
10/07/2025 07:00,1,A,0.4553,67.9827,0.9446,1.828,0.0912,4.2967,7.3625,1991.539,34.3154,13.0429,2.6027,9.755,15.348,0.1518,16.6322,0.1537,2.5044,0.0528,1.2567,238.7418,1.7301,55.4408,0.7746,10.4253,1.1014,0.1893,20.4977,0.1912,0.1874,0.0076,4.6331,52.7887
10/07/2025 19:00,2,B,0.597,63.2471,1.4583,3.0555,0.2098,4.13,12.541,2010.2405,34.1114,11.6314,4.8796,9.1201,11.7153,0.1902,12.5569,0.2709,2.3635,0.0543,1.2641,152.7223,2.3922,46.7244,1.084,10.9084,3.0884,0.2142,17.0894,0.3006,0.3622,0.0252,3.8924,
11/07/2025 07:00,1,A,0.5301,127.0711,1.6709,4.6245,0.2057,4.9885,8.4413,1821.2417,36.3564,17.2453,4.014,10.0848,11.4284,0.1233,18.4479,0.2562,4.464,0.1093,0.5648,150.7316,2.0119,50.7885,1.1621,10.6168,3.4018,0.1626,26.2973,0.3815,0.9814,0.0249,4.5836,52.4943
11/07/2025 19:00,2,B,0.4164,83.0628,1.438,2.6887,0.0905,5.0323,9.1796,1940.2694,42.5024,12.4097,1.7321,7.239,9.5495,0.1961,17.7322,0.1241,2.7862,0.0336,0.7222,173.9279,1.08,51.8388,0.6355,9.4619,2.9455,0.2044,21.6766,0.2029,0.4047,0.0,4.2762,50.6529
12/07/2025 07:00,1,A,0.2783,98.7223,0.8303,2.026,0.081,4.6736,8.7481,3899.4038,34.2408,10.3049,3.809,8.7936,11.4239,0.123,18.3442,0.1447,1.7057,0.027,0.5666,286.6113,1.5253,52.4233,0.9267,8.64,1.964,0.1128,25.1306,0.2268,0.3719,0.0165,3.9221,54.5553
12/07/2025 19:00,2,B,0.6323,84.4713,1.4001,3.5759,0.1485,5.1948,11.3811,1666.1968,34.3647,13.9703,2.2188,8.1806,13.6701,0.2219,12.4035,0.2122,2.9384,0.0534,0.798,117.484,1.7256,50.8005,0.8468,9.6854,3.4621,0.2328,21.4488,0.2637,0.6583,0.0108,4.4489,56.0484
13/07/2025 07:00,1,C,0.2309,79.1128,0.6638,1.2601,0.0624,4.1484,7.3933,2813.5323,34.6118,12.6286,2.6798,8.5242,13.6437,0.0757,15.1006,0.1071,1.2275,0.0213,1.1205,231.3422,1.7421,51.0313,0.9688,6.9213,4.8991,0.0902,20.0067,0.1075,0.1625,0.0095,3.8496,53.1149
13/07/2025 19:00,2,D,0.5039,82.0419,0.8628,1.8581,0.1006,4.5651,11.8121,2344.4716,31.5523,4.9532,3.0317,6.9249,15.8436,0.1594,16.2284,0.1066,1.5864,0.0306,1.1031,289.1734,1.6962,51.0164,1.1213,8.2892,2.724,0.1656,20.2378,0.1619,0.361,0.014,4.2345,56.2934
14/07/2025 07:00,1,C,0.4974,82.6532,1.2953,2.1218,0.1017,5.0523,9.9264,2812.35,37.1594,10.4763,2.5841,7.7668,19.4956,0.167,14.2226,0.2185,1.7393,0.0252,1.3694,250.9266,1.0189,54.3436,0.9138,9.165,2.2655,0.2182,19.28,0.2444,0.4213,0.0129,4.997,53.1973
14/07/2025 19:00,2,D,0.4162,89.259,1.1208,2.0036,0.0616,4.4985,10.2453,2847.4115,30.2663,16.8665,2.2547,10.9315,13.7498,0.1578,18.2262,0.1651,1.5695,0.016,1.6418,310.0526,1.3416,49.6003,0.9661,7.9477,4.5407,0.1718,22.0256,0.2481,0.2332,0.005,4.2172,56.2405
15/07/2025 07:00,1,C,0.3143,94.76,1.2425,2.3144,0.0861,4.9357,6.8606,2035.2619,36.2757,13.9815,1.8852,6.002,7.1389,0.1301,13.6989,0.1484,1.7425,0.0125,0.9572,193.2961,2.4045,49.8939,0.7735,8.8339,4.3266,0.1237,22.2872,0.224,0.3649,0.0021,4.6292,57.8426
15/07/2025 19:00,2,D,0.2993,80.1547,0.9862,2.7871,0.1249,5.1795,8.2694,3201.2006,37.6795,10.3653,3.1802,7.3091,14.1184,0.0874,18.6594,0.2864,3.2915,0.0505,0.7531,291.9028,1.4139,49.9661,1.0261,9.3652,3.3081,0.1074,22.5844,0.2938,0.38,0.0129,4.6417,
16/07/2025 07:00,1,C,0.1847,66.7987,0.7783,2.6886,0.0978,5.0286,10.512,2920.8957,37.4797,15.3659,2.9557,8.5774,7.4564,0.0937,19.7925,0.1471,2.859,0.0295,0.669,248.5407,1.5038,49.7309,0.9425,9.3096,3.86,0.1004,24.942,0.1404,0.5738,0.0256,4.6532,54.1413
16/07/2025 19:00,2,D,0.3206,78.4109,1.057,2.5444,0.0762,5.1886,8.5941,3385.1565,34.6259,11.4397,3.6196,9.8901,11.8121,0.1224,23.9213,0.208,1.8881,0.0485,0.8053,338.2628,1.0499,52.3478,0.802,9.9087,2.4424,0.1519,30.4084,0.3296,0.5773,0.0163,4.4386,51.5377
17/07/2025 07:00,1,A,0.2411,82.9119,0.81,2.3639,0.0957,4.4093,7.1005,2715.6449,34.1393,15.3215,2.6955,8.8166,21.0716,0.1107,15.9509,0.0901,2.2675,0.0371,0.8934,230.8121,0.8034,52.4257,0.8396,9.0601,1.9934,0.084,24.5931,0.1572,0.2228,0.0019,4.0818,60.4967
17/07/2025 19:00,2,B,0.8553,82.9601,2.387,4.1648,0.2084,5.0378,8.2256,1762.7759,36.7122,13.2057,1.889,8.7164,19.291,0.2363,11.5478,0.2016,3.2787,0.0506,1.5915,137.075,2.5151,49.4558,0.7778,9.8475,3.0372,0.2864,15.4026,0.3542,0.5607,0.0149,4.2759,57.1332
18/07/2025 07:00,1,A,0.3407,79.297,1.3391,2.3432,0.1148,4.2758,5.0351,1654.1034,32.981,12.0434,1.8788,8.4528,16.1533,0.1485,18.7796,0.1753,2.9458,0.0451,0.8681,178.5897,0.8752,50.9255,0.7243,8.7826,3.3211,0.163,21.8181,0.2332,0.4424,0.0152,4.2941,48.0916
18/07/2025 19:00,2,B,0.2811,81.0933,0.5657,1.5291,0.0625,4.6363,7.9507,3658.3407,33.2689,10.952,2.4801,8.977,12.4444,0.1393,19.1408,0.1203,1.7093,0.0284,0.695,342.72,1.5228,54.2559,1.1277,8.0004,5.0369,0.1356,26.3291,0.1444,0.289,0.0041,4.277,53.5937
19/07/2025 07:00,1,A,0.4155,103.2829,0.8346,1.9991,0.0715,5.4965,8.6027,3029.4426,33.7072,12.5722,2.1126,8.0227,12.6618,0.1547,20.27,0.1304,1.4288,0.0159,0.889,281.3154,1.4676,50.9115,0.8145,11.059,2.5614,0.1739,23.2919,0.1247,0.1869,0.0127,4.8865,56.6516
19/07/2025 19:00,2,B,0.2565,75.4999,1.2977,2.8367,0.1269,4.8517,7.727,1826.704,31.3653,12.6682,2.5809,6.9101,17.228,0.108,16.1503,0.176,2.1088,0.0314,0.4707,175.8902,1.6123,51.3499,0.7746,8.7074,2.3747,0.0972,20.6128,0.1907,0.6386,0.0083,4.2562,53.1547
20/07/2025 07:00,1,D,0.3805,58.4245,0.7566,2.135,0.1357,5.25,12.6037,2662.6745,31.6989,8.5054,5.2143,11.0784,11.9585,0.1492,15.8462,0.1354,1.59,0.0341,1.5014,273.5578,2.9023,48.4377,1.1781,10.2115,4.2615,0.1503,16.5785,0.2202,0.3411,0.0147,4.384,58.2082
20/07/2025 19:00,2,C,0.6203,55.589,1.2586,2.0033,0.1444,4.4198,12.6564,1878.3661,43.6,10.4206,4.005,7.7109,9.8791,0.2606,11.9703,0.1763,1.8759,0.0319,1.5307,224.2245,2.6728,54.8113,0.8596,7.733,0.3554,0.3131,17.5864,0.2461,0.2311,0.0129,4.2526,55.6753
21/07/2025 07:00,1,D,0.2767,59.3263,0.9782,1.8128,0.0465,4.5504,4.6154,1630.8496,32.991,14.4585,0.9166,7.5793,16.9791,0.1054,17.8416,0.1179,2.0264,0.0245,0.7647,173.3889,0.8597,50.0368,0.6473,9.927,3.3515,0.1451,17.5754,0.1739,0.3571,0.0,4.6598,51.0444
21/07/2025 19:00,2,C,0.2723,55.9956,0.6017,1.9102,0.0728,4.8693,6.114,2297.546,35.7687,13.1458,1.8963,7.204,14.4995,0.1134,10.2625,0.1156,1.9095,0.0344,0.6854,127.3377,0.9228,54.2461,0.5186,10.4826,2.3734,0.1117,14.5763,0.1137,0.3126,0.0012,4.5673,48.6513
22/07/2025 07:00,1,D,0.316,79.4591,0.6553,1.5324,0.0871,3.7315,9.6991,3987.3937,37.9885,11.8219,2.2468,7.3891,11.1483,0.1241,19.5773,0.0592,1.373,0.0286,1.2949,358.7108,1.9317,55.9071,0.9152,7.8451,1.3434,0.1632,21.4721,0.1426,0.1898,0.0088,3.4819,62.8236
22/07/2025 19:00,2,C,0.3054,99.8316,1.5081,3.0915,0.16,5.7941,7.1328,3291.2257,43.5855,12.5796,3.3229,8.2911,6.7853,0.1154,21.1789,0.3348,3.4034,0.0817,0.899,271.3796,2.195,51.3025,1.1876,13.3658,1.0795,0.1393,28.7047,0.4035,0.4492,0.0148,5.2708,54.0362
23/07/2025 07:00,1,D,0.4298,92.5125,0.9567,2.8262,0.0904,4.3172,6.7573,3554.6774,36.904,14.9082,2.4719,8.6515,9.6008,0.1666,20.0746,0.163,2.4163,0.0607,0.8742,232.0561,1.6057,52.6263,0.6858,10.1066,3.2304,0.2127,25.9761,0.237,0.4506,0.0115,4.2703,52.182
23/07/2025 19:00,2,C,0.2234,81.4911,1.1442,2.6277,0.0923,4.7144,5.2992,2087.4978,32.8017,18.2891,2.7433,9.7768,11.598,0.1101,14.5,0.1667,2.6378,0.04,0.4551,193.929,1.3418,51.8768,0.9494,8.4548,2.9546,0.0906,19.7041,0.2217,0.4983,0.0151,4.6713,55.6382
24/07/2025 07:00,1,B,0.6107,113.8771,2.0485,3.823,0.1415,4.9619,9.594,2210.028,41.0646,9.1181,2.9686,8.1191,18.3365,0.1811,20.3925,0.2181,2.9549,0.0445,0.6908,185.2024,1.7005,50.8277,1.0707,10.4595,1.9567,0.2308,25.1419,0.3301,0.6822,0.0245,4.0119,50.6377
24/07/2025 19:00,2,A,0.2366,65.0007,1.1126,2.2569,0.0744,4.8929,7.9722,2672.5805,38.2878,8.4879,2.3651,7.0469,16.2038,0.1149,20.6411,0.2641,2.2898,0.0395,1.1106,246.8407,1.6478,56.8053,1.0686,9.603,1.9304,0.1202,24.5807,0.4397,0.7815,0.0151,4.5131,50.9297
25/07/2025 07:00,1,B,0.2791,79.1767,1.0883,2.2469,0.0901,4.7196,5.973,2192.9157,32.4471,9.6754,2.5119,8.4116,15.9041,0.0785,25.6932,0.1778,2.4105,0.0304,1.0035,260.4437,1.4026,51.3326,0.6922,9.0039,4.9397,0.1138,26.4802,0.2431,0.2806,0.0,4.2663,51.8934
25/07/2025 19:00,2,A,0.5737,57.4689,1.4854,3.424,0.1487,6.1557,10.2463,1280.0579,28.9426,13.7386,2.3102,9.457,18.9416,0.1294,13.8747,0.2595,3.2484,0.041,0.9172,167.2213,2.5803,48.8553,1.0624,10.9616,5.7642,0.1936,15.8944,0.2879,0.7085,0.0208,4.8829,58.5277
26/07/2025 07:00,1,B,0.3482,92.4295,1.5913,4.0441,0.1395,7.1115,6.5701,3698.386,31.4472,15.6029,3.3722,9.2623,11.2037,0.155,31.7916,0.1971,2.7808,0.0466,0.5736,230.9062,0.3881,52.5435,0.7348,9.3075,3.1821,0.1797,35.4346,0.2591,0.64,0.01,5.6727,59.1853
